R1,R2,R3,R4,R5,R6,R7,R8,F1,F2,F3,F4,F5,F6,F7,F8,L1,L2,L3,L4,L5,L6,L7,L8,x
0.794590,0.381820,0.381980,0.760360,0.745450,0.201800,0.763640,0.218180,Medio,Alto,Medio,Medio,Medio,Medio,Alto,Bajo,441,21,212,422,41,112,42,12,Medio
0.459460,0.618180,0.956760,0.423420,0.963640,0.974770,0.381820,1.000000,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,255,34,531,235,53,541,21,55,Medio
0.398200,0.563640,0.583780,0.419820,0.400000,0.205410,0.436360,0.236360,Medio,Medio,Bajo,Medio,Alto,Medio,Medio,Alto,221,31,324,233,22,114,24,13,Medio
0.927930,0.781820,0.938740,0.981980,0.218180,0.956760,0.927270,1.000000,Medio,Medio,Medio,Alto,Medio,Alto,Medio,Medio,515,43,521,545,12,531,51,55,Medio
0.421620,0.454550,0.924320,0.405410,0.563640,0.816220,0.418180,0.818180,Medio,Medio,Medio,Alto,Medio,Medio,Medio,Medio,234,25,513,225,31,453,23,45,Medio
0.401800,0.981820,0.203600,0.452250,0.381820,0.618020,0.418180,0.563640,Medio,Bajo,Medio,Medio,Bajo,Alto,Medio,Medio,223,54,113,251,21,343,23,31,Medio
0.567570,0.272730,0.980180,0.567570,0.254550,0.998200,0.618180,1.000000,Alto,Medio,Alto,Alto,Alto,Medio,Alto,Medio,315,15,544,315,14,554,34,55,Alto
0.419820,0.981820,0.255860,0.452250,0.618180,0.616220,0.400000,0.563640,Medio,Bajo,Medio,Medio,Bajo,Medio,Medio,Medio,233,54,142,251,34,342,22,31,Bajo
0.225230,0.927270,0.201800,0.272070,0.381820,0.922520,0.218180,0.927270,Alto,Medio,Medio,Medio,Bajo,Medio,Medio,Alto,125,51,112,151,21,512,12,51,Medio
0.241440,0.418180,0.742340,0.223420,0.563640,0.778380,0.218180,0.800000,Medio,Alto,Medio,Medio,Medio,Medio,Medio,Medio,134,23,412,124,31,432,12,44,Medio
0.261260,0.927270,0.963960,0.279280,0.781820,0.927930,0.272730,1.000000,Medio,Medio,Medio,Medio,Medio,Bajo,Bajo,Medio,145,51,535,155,43,515,15,55,Bajo
0.254050,0.200000,0.380180,0.201800,0.745450,0.200000,0.200000,0.218180,Medio,Medio,Medio,Medio,Medio,Bajo,Bajo,Bajo,141,11,211,112,41,111,11,12,Bajo
0.596400,0.236360,0.567570,0.563960,0.563640,0.243240,0.636360,0.236360,Medio,Alto,Medio,Alto,Medio,Alto,Bajo,Alto,331,13,315,313,31,135,35,13,Alto
0.944140,0.236360,0.600000,0.924320,0.418180,0.780180,0.963640,0.781820,Bajo,Alto,Medio,Medio,Medio,Medio,Medio,Medio,524,13,333,513,23,433,53,43,Medio
0.796400,0.563640,0.455860,0.778380,0.818180,0.383780,0.781820,0.400000,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Bajo,442,31,253,432,45,213,43,22,Medio
0.585590,0.636360,0.223420,0.596400,0.400000,0.998200,0.618180,0.927270,Medio,Bajo,Alto,Medio,Alto,Medio,Alto,Alto,325,35,124,331,22,554,34,51,Alto
0.580180,0.581820,1.000000,0.603600,0.454550,0.405410,0.636360,0.454550,Medio,Medio,Bajo,Medio,Medio,Medio,Bajo,Medio,322,32,555,335,25,225,35,25,Bajo
0.441440,0.600000,0.781980,0.421620,0.781820,0.962160,0.436360,0.981820,Alto,Medio,Alto,Medio,Medio,Medio,Medio,Medio,245,33,434,234,43,534,24,54,Medio
0.259460,0.636360,0.418020,0.237840,0.781820,0.814410,0.218180,0.763640,Medio,Bajo,Alto,Medio,Medio,Alto,Medio,Alto,144,35,232,132,43,452,12,42,Medio
0.812610,0.454550,0.978380,0.765770,0.981820,0.275680,0.781820,0.272730,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,Medio,451,25,543,425,54,153,43,15,Medio
0.421620,0.454550,0.745950,0.403600,0.563640,0.818020,0.436360,0.800000,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,234,25,414,224,31,454,24,44,Medio
0.992790,0.563640,0.958560,0.963960,0.963640,0.201800,0.945450,0.272730,Alto,Medio,Bajo,Bajo,Medio,Medio,Medio,Medio,551,31,532,535,53,112,52,15,Medio
0.760360,0.818180,0.944140,0.801800,0.400000,0.457660,0.800000,0.454550,Medio,Alto,Medio,Alto,Alto,Alto,Medio,Medio,422,45,524,445,22,254,44,25,Alto
0.632430,1.000000,0.254050,0.632430,0.981820,0.272070,0.563640,0.200000,Alto,Medio,Medio,Medio,Medio,Bajo,Alto,Bajo,351,55,141,351,54,151,31,11,Medio
0.940540,0.218180,0.994590,0.927930,0.454550,0.400000,0.945450,0.454550,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Medio,522,12,552,515,25,222,52,25,Medio
0.279280,0.381820,0.600000,0.221620,0.963640,0.924320,0.236360,0.963640,Medio,Alto,Medio,Medio,Medio,Medio,Alto,Medio,155,21,333,123,53,513,13,53,Medio
0.938740,0.600000,0.816220,0.962160,0.454550,0.239640,0.963640,0.254550,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,521,33,453,534,25,133,53,14,Medio
0.747750,0.581820,0.441440,0.778380,0.254550,0.945950,0.818180,0.945450,Medio,Medio,Bajo,Medio,Alto,Medio,Medio,Medio,415,32,245,432,14,525,45,52,Medio
0.632430,0.800000,0.978380,0.621620,0.981820,0.257660,0.600000,0.272730,Alto,Alto,Medio,Medio,Medio,Medio,Medio,Medio,351,44,543,345,54,143,33,15,Medio
0.816220,0.618180,0.619820,0.780180,0.981820,0.619820,0.800000,0.600000,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,453,34,344,433,54,344,44,33,Medio
0.421620,0.381820,0.614410,0.401800,0.618180,0.740540,0.381820,0.781820,Medio,Alto,Medio,Medio,Bajo,Medio,Medio,Medio,234,21,341,223,34,411,21,43,Medio
0.562160,0.581820,0.796400,0.601800,0.254550,0.400000,0.581820,0.436360,Alto,Medio,Alto,Medio,Alto,Alto,Medio,Medio,312,32,442,334,14,222,32,24,Alto
0.383780,0.200000,0.796400,0.385590,0.254550,0.562160,0.400000,0.618180,Medio,Medio,Alto,Medio,Alto,Medio,Medio,Medio,213,11,442,214,14,312,22,34,Medio
0.940540,0.963640,0.272070,0.992790,0.454550,0.416220,0.927270,0.381820,Medio,Medio,Bajo,Alto,Medio,Alto,Medio,Medio,522,53,151,551,25,231,51,21,Medio
0.745950,0.600000,0.926130,0.783780,0.200000,0.781980,0.800000,0.818180,Medio,Medio,Bajo,Medio,Medio,Alto,Medio,Medio,414,33,514,435,11,434,44,45,Medio
0.385590,0.618180,0.457660,0.418020,0.272730,0.800000,0.436360,0.763640,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Alto,214,34,254,232,15,444,24,42,Medio
0.765770,0.436360,0.254050,0.758560,0.436360,0.974770,0.745450,0.927270,Alto,Medio,Medio,Medio,Alto,Medio,Medio,Alto,425,24,141,421,24,541,41,51,Alto
0.441440,0.418180,0.976580,0.405410,0.800000,0.958560,0.400000,1.000000,Alto,Alto,Medio,Alto,Medio,Medio,Medio,Medio,245,23,542,225,44,532,22,55,Alto
0.781980,0.781820,0.794590,0.800000,0.618180,0.776580,0.745450,0.800000,Alto,Medio,Medio,Medio,Bajo,Alto,Medio,Medio,434,43,441,444,34,431,41,44,Medio
0.639640,0.636360,0.560360,0.600000,0.927270,0.992790,0.563640,0.963640,Alto,Bajo,Medio,Alto,Medio,Alto,Alto,Medio,355,35,311,333,51,551,31,53,Alto
0.618020,0.781820,0.781980,0.619820,0.781820,0.601800,0.618180,0.618180,Medio,Medio,Alto,Medio,Medio,Medio,Alto,Medio,343,43,434,344,43,334,34,34,Medio
0.398200,0.927270,0.223420,0.452250,0.400000,0.205410,0.436360,0.200000,Medio,Medio,Alto,Medio,Alto,Medio,Medio,Bajo,221,51,124,251,22,114,24,11,Medio
0.219820,0.272730,0.257660,0.200000,0.436360,0.455860,0.236360,0.381820,Medio,Medio,Alto,Bajo,Alto,Medio,Alto,Medio,122,15,143,111,24,253,13,21,Medio
0.277480,0.581820,0.962160,0.243240,0.963640,0.763960,0.254550,0.818180,Medio,Medio,Alto,Bajo,Medio,Alto,Bajo,Medio,154,32,534,135,53,424,14,45,Medio
0.926130,0.745450,0.255860,0.974770,0.254550,0.742340,0.945450,0.745450,Bajo,Bajo,Medio,Medio,Alto,Medio,Medio,Medio,514,41,142,541,14,412,52,41,Medio
0.434230,0.454550,0.945950,0.405410,0.763640,0.279280,0.454550,0.272730,Medio,Medio,Medio,Alto,Medio,Medio,Medio,Medio,241,25,525,225,42,155,25,15,Medio
0.794590,0.781820,0.800000,0.800000,0.800000,0.241440,0.800000,0.254550,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Medio,441,43,444,444,44,134,44,14,Medio
0.920720,0.600000,0.455860,0.958560,0.272730,0.239640,0.963640,0.218180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,511,33,253,532,15,133,53,12,Medio
0.818020,0.963640,0.236040,0.812610,0.963640,0.776580,0.745450,0.745450,Medio,Medio,Bajo,Medio,Medio,Alto,Medio,Medio,454,53,131,451,53,431,41,41,Medio
0.618020,0.218180,0.560360,0.563960,0.745450,0.578380,0.563640,0.600000,Medio,Medio,Medio,Alto,Medio,Medio,Alto,Medio,343,12,311,313,41,321,31,33,Medio
0.237840,0.963640,0.616220,0.275680,0.618180,0.418020,0.218180,0.418180,Medio,Medio,Alto,Medio,Bajo,Bajo,Medio,Medio,132,53,342,153,34,232,12,23,Medio
0.742340,0.218180,0.926130,0.747750,0.200000,0.403600,0.800000,0.454550,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,412,12,514,415,11,224,44,25,Medio
0.621620,0.418180,0.457660,0.580180,0.818180,0.962160,0.618180,0.945450,Alto,Alto,Medio,Medio,Alto,Medio,Alto,Medio,345,23,254,322,45,534,34,52,Alto
0.639640,0.800000,0.945950,0.621620,0.945450,0.981980,0.636360,1.000000,Alto,Alto,Medio,Medio,Medio,Medio,Bajo,Medio,355,44,525,345,52,545,35,55,Medio
0.632430,0.763640,0.956760,0.621620,0.963640,0.218020,0.563640,0.272730,Alto,Medio,Medio,Medio,Medio,Medio,Alto,Medio,351,42,531,345,53,121,31,15,Medio
0.239640,1.000000,0.814410,0.277480,0.636360,0.634230,0.218180,0.618180,Medio,Medio,Medio,Medio,Bajo,Alto,Medio,Medio,133,55,452,154,35,352,12,34,Medio
0.976580,0.454550,0.223420,0.938740,0.763640,0.457660,0.981820,0.381820,Alto,Medio,Alto,Medio,Medio,Alto,Medio,Medio,542,25,124,521,42,254,54,21,Alto
0.922520,0.963640,0.255860,0.992790,0.254550,0.418020,0.945450,0.381820,Alto,Medio,Medio,Alto,Alto,Bajo,Medio,Medio,512,53,142,551,14,232,52,21,Medio
0.205410,0.400000,0.237840,0.218020,0.236360,0.760360,0.218180,0.745450,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Medio,114,22,132,121,13,422,12,41,Medio
0.583780,0.781820,1.000000,0.621620,0.454550,0.783780,0.636360,0.818180,Alto,Medio,Bajo,Medio,Medio,Medio,Bajo,Medio,324,43,555,345,25,435,35,45,Medio
0.619820,0.218180,0.621620,0.563960,0.800000,0.765770,0.636360,0.781820,Medio,Medio,Medio,Alto,Medio,Medio,Bajo,Medio,344,12,345,313,44,425,35,43,Medio
0.380180,0.745450,0.221620,0.434230,0.218180,0.203600,0.418180,0.200000,Medio,Bajo,Medio,Medio,Medio,Alto,Medio,Bajo,211,41,123,241,12,113,23,11,Medio
0.619820,0.400000,0.632430,0.581980,0.818180,0.758560,0.563640,0.781820,Medio,Medio,Medio,Bajo,Alto,Medio,Alto,Medio,344,22,351,323,45,421,31,43,Medio
0.255860,0.618180,0.560360,0.239640,0.745450,0.434230,0.200000,0.418180,Bajo,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,142,34,311,133,41,241,11,23,Bajo
0.381980,0.218180,0.998200,0.387390,0.272730,0.403600,0.436360,0.454550,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,212,12,554,215,15,224,24,25,Medio
0.261260,0.454550,0.239640,0.218020,0.781820,0.996400,0.236360,0.927270,Medio,Medio,Bajo,Medio,Medio,Medio,Alto,Alto,145,25,133,121,43,553,13,51,Medio
0.940540,0.781820,0.996400,0.981980,0.454550,0.419820,0.963640,0.454550,Medio,Medio,Medio,Alto,Medio,Alto,Medio,Medio,522,43,553,545,25,233,53,25,Medio
0.798200,0.618180,0.598200,0.780180,0.781820,0.616220,0.763640,0.600000,Medio,Medio,Bajo,Medio,Medio,Medio,Alto,Medio,443,34,332,433,43,342,42,33,Medio
0.218020,0.236360,0.236040,0.200000,0.418180,0.236040,0.200000,0.200000,Medio,Alto,Bajo,Bajo,Medio,Medio,Bajo,Bajo,121,13,131,111,23,131,11,11,Bajo
0.603600,0.945450,0.762160,0.637840,0.581820,0.942340,0.600000,0.981820,Medio,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,335,52,423,354,32,523,33,54,Medio
0.776580,0.745450,0.241440,0.794590,0.600000,0.205410,0.800000,0.200000,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,Bajo,431,41,134,441,33,114,44,11,Bajo
0.241440,0.618180,0.567570,0.239640,0.563640,0.801800,0.272730,0.781820,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,134,34,315,133,31,445,15,43,Medio
0.812610,0.218180,0.783780,0.745950,0.963640,0.225230,0.818180,0.254550,Medio,Medio,Bajo,Medio,Medio,Bajo,Medio,Medio,451,12,435,414,53,125,45,14,Bajo
0.454050,0.818180,0.454050,0.436040,1.000000,0.454050,0.400000,0.400000,Medio,Alto,Alto,Medio,Medio,Medio,Medio,Bajo,252,45,252,242,55,252,22,22,Medio
0.922520,0.200000,0.942340,0.927930,0.218180,0.383780,0.963640,0.454550,Alto,Medio,Alto,Medio,Medio,Medio,Medio,Medio,512,11,523,515,12,213,53,25,Medio
0.745950,1.000000,0.619820,0.816220,0.254550,0.818020,0.800000,0.781820,Medio,Medio,Alto,Medio,Alto,Medio,Medio,Medio,414,55,344,453,14,454,44,43,Medio
0.380180,0.236360,0.798200,0.385590,0.254550,0.239640,0.418180,0.254550,Medio,Alto,Medio,Medio,Alto,Medio,Medio,Medio,211,13,443,214,14,133,23,14,Medio
0.796400,0.981820,0.459460,0.814410,0.818180,0.441440,0.818180,0.400000,Medio,Bajo,Alto,Medio,Alto,Medio,Medio,Bajo,442,54,255,452,45,245,45,22,Medio
0.441440,0.981820,0.277480,0.452250,0.818180,0.980180,0.436360,0.927270,Alto,Bajo,Medio,Medio,Alto,Medio,Medio,Alto,245,54,154,251,45,544,24,51,Medio
0.560360,0.436360,0.818020,0.583780,0.272730,0.259460,0.618180,0.254550,Medio,Medio,Medio,Medio,Medio,Medio,Alto,Medio,311,24,454,324,15,144,34,14,Medio
0.563960,0.454550,0.436040,0.580180,0.254550,0.634230,0.581820,0.581820,Medio,Medio,Medio,Medio,Alto,Alto,Medio,Alto,313,25,242,322,14,352,32,32,Alto
0.776580,0.963640,0.963960,0.819820,0.600000,0.243240,0.818180,0.272730,Medio,Medio,Medio,Bajo,Medio,Alto,Medio,Medio,431,53,535,455,33,135,45,15,Medio
0.221620,0.400000,0.814410,0.223420,0.454550,0.580180,0.218180,0.618180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,123,22,452,124,25,322,12,34,Medio
0.567570,0.436360,0.924320,0.585590,0.200000,0.978380,0.600000,1.000000,Alto,Medio,Medio,Medio,Medio,Alto,Medio,Medio,315,24,513,325,11,543,33,55,Medio
0.758560,0.436360,0.583780,0.762160,0.400000,0.259460,0.800000,0.236360,Medio,Medio,Bajo,Medio,Alto,Medio,Medio,Alto,421,24,324,423,22,144,44,13,Medio
0.201800,0.818180,0.745950,0.259460,0.200000,0.457660,0.254550,0.436360,Medio,Alto,Medio,Bajo,Medio,Alto,Bajo,Medio,112,45,414,144,11,254,14,24,Medio
0.812610,0.272730,0.418020,0.742340,0.963640,0.273870,0.763640,0.218180,Medio,Medio,Alto,Medio,Medio,Alto,Alto,Bajo,451,15,232,412,53,152,42,12,Medio
0.383780,0.436360,0.437840,0.400000,0.254550,0.618020,0.418180,0.581820,Medio,Medio,Medio,Alto,Alto,Alto,Medio,Alto,213,24,243,222,14,343,23,32,Alto
0.563960,0.927270,0.225230,0.632430,0.218180,0.567570,0.636360,0.563640,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,313,51,125,351,12,315,35,31,Medio
0.241440,0.800000,0.241440,0.254050,0.600000,0.800000,0.254550,0.745450,Medio,Alto,Medio,Medio,Medio,Medio,Bajo,Medio,134,44,134,141,33,444,14,41,Medio
0.201800,0.600000,0.200000,0.236040,0.200000,0.416220,0.200000,0.381820,Medio,Medio,Alto,Bajo,Medio,Alto,Bajo,Medio,112,33,111,131,11,231,11,21,Medio
0.236040,0.254550,0.962160,0.207210,0.600000,0.259460,0.254550,0.272730,Medio,Medio,Alto,Medio,Medio,Medio,Bajo,Medio,131,14,534,115,33,144,14,15,Medio
0.927930,0.800000,0.203600,0.974770,0.200000,0.978380,0.963640,0.927270,Medio,Alto,Medio,Medio,Medio,Alto,Medio,Alto,515,44,113,541,11,543,53,51,Alto
0.239640,0.600000,0.956760,0.243240,0.600000,0.596400,0.200000,0.636360,Medio,Medio,Medio,Bajo,Medio,Alto,Bajo,Medio,133,33,531,135,33,331,11,35,Medio
0.618020,0.981820,0.994590,0.639640,0.818180,0.616220,0.581820,0.636360,Medio,Bajo,Medio,Medio,Alto,Medio,Medio,Medio,343,54,552,355,45,342,32,35,Medio
0.201800,0.745450,0.560360,0.257660,0.200000,0.380180,0.200000,0.418180,Medio,Bajo,Medio,Medio,Medio,Medio,Bajo,Medio,112,41,311,143,11,211,11,23,Bajo
0.237840,0.636360,0.419820,0.237840,0.600000,0.455860,0.236360,0.400000,Medio,Bajo,Medio,Medio,Medio,Medio,Alto,Bajo,132,35,233,132,33,253,13,22,Medio
0.416220,0.818180,0.781980,0.439640,0.600000,0.277480,0.436360,0.254550,Bajo,Alto,Alto,Medio,Medio,Medio,Medio,Medio,231,45,434,244,33,154,24,14,Medio
0.780180,0.581820,0.398200,0.778380,0.581820,0.578380,0.745450,0.581820,Medio,Medio,Bajo,Medio,Bajo,Medio,Medio,Alto,433,32,221,432,32,321,41,32,Medio
0.619820,0.218180,0.992790,0.567570,0.818180,0.758560,0.563640,0.818180,Medio,Medio,Medio,Alto,Alto,Medio,Alto,Medio,344,12,551,315,45,421,31,45,Alto
0.632430,0.581820,0.459460,0.598200,1.000000,0.225230,0.636360,0.218180,Alto,Medio,Alto,Medio,Medio,Bajo,Bajo,Bajo,351,32,255,332,55,125,35,12,Medio
0.452250,0.763640,0.578380,0.437840,0.945450,0.218020,0.381820,0.236360,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Alto,251,42,321,243,52,121,21,13,Medio
0.436040,0.418180,0.960360,0.405410,0.781820,0.419820,0.418180,0.454550,Medio,Alto,Medio,Alto,Medio,Alto,Medio,Medio,242,23,533,225,43,233,23,25,Alto
0.200000,0.563640,0.816220,0.241440,0.272730,0.203600,0.236360,0.254550,Medio,Medio,Medio,Bajo,Medio,Alto,Alto,Medio,111,31,453,134,15,113,13,14,Medio
0.565770,0.945450,0.801800,0.637840,0.254550,0.765770,0.636360,0.800000,Medio,Medio,Medio,Medio,Alto,Medio,Bajo,Medio,314,52,445,354,14,425,35,44,Medio
0.275680,0.400000,0.459460,0.219820,1.000000,0.585590,0.272730,0.581820,Bajo,Medio,Alto,Medio,Medio,Bajo,Bajo,Alto,153,22,255,122,55,325,15,32,Medio
0.976580,0.272730,0.920720,0.927930,0.745450,0.452250,0.927270,0.454550,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,542,15,511,515,41,251,51,25,Medio
0.960360,0.945450,0.960360,1.000000,0.600000,0.581980,0.963640,0.636360,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,533,52,533,555,33,323,53,35,Medio
0.818020,0.254550,0.962160,0.747750,0.963640,0.800000,0.800000,0.818180,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,454,14,534,415,53,444,44,45,Medio
0.401800,0.945450,0.221620,0.452250,0.400000,0.581980,0.418180,0.563640,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Medio,223,52,123,251,22,323,23,31,Medio
0.565770,0.945450,0.418020,0.634230,0.236360,0.760360,0.581820,0.763640,Medio,Medio,Alto,Medio,Medio,Alto,Medio,Alto,314,52,232,352,13,422,32,42,Alto
0.765770,0.218180,0.560360,0.744140,0.381820,0.938740,0.745450,0.963640,Alto,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,425,12,311,413,21,521,41,53,Medio
0.439640,0.618180,0.562160,0.419820,0.745450,0.796400,0.400000,0.781820,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,Medio,244,34,312,233,41,442,22,43,Medio
0.745950,0.745450,0.621620,0.798200,0.254550,0.747750,0.818180,0.781820,Medio,Bajo,Medio,Medio,Alto,Medio,Medio,Medio,414,41,345,443,14,415,45,43,Medio
0.255860,0.927270,0.924320,0.279280,0.745450,0.383780,0.236360,0.454550,Bajo,Medio,Medio,Medio,Medio,Medio,Alto,Medio,142,51,513,155,41,213,13,25,Medio
0.783780,0.563640,0.418020,0.778380,0.600000,0.922520,0.763640,0.945450,Alto,Medio,Alto,Medio,Medio,Medio,Alto,Medio,435,31,232,432,33,512,42,52,Alto
0.580180,0.381820,0.403600,0.580180,0.400000,0.385590,0.618180,0.400000,Medio,Alto,Medio,Medio,Alto,Medio,Alto,Bajo,322,21,224,322,22,214,34,22,Medio
0.762160,0.600000,0.401800,0.778380,0.400000,0.600000,0.781820,0.581820,Medio,Medio,Alto,Medio,Alto,Bajo,Medio,Alto,423,33,223,432,22,333,43,32,Medio
0.578380,0.272730,0.598200,0.563960,0.418180,0.273870,0.581820,0.236360,Medio,Medio,Bajo,Alto,Medio,Alto,Medio,Alto,321,15,332,313,23,152,32,13,Medio
0.744140,0.236360,0.219820,0.740540,0.218180,0.598200,0.763640,0.563640,Medio,Alto,Medio,Medio,Medio,Bajo,Alto,Medio,413,13,122,411,12,332,42,31,Medio
0.745950,0.818180,0.742340,0.800000,0.200000,0.814410,0.763640,0.800000,Medio,Alto,Medio,Medio,Medio,Alto,Alto,Medio,414,45,412,444,11,452,42,44,Alto
0.980180,0.981820,0.945950,1.000000,0.763640,0.801800,1.000000,0.818180,Alto,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,544,54,525,555,42,445,55,45,Medio
0.454050,0.600000,0.744140,0.421620,0.927270,0.419820,0.418180,0.436360,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Medio,252,33,413,234,51,233,23,24,Medio
0.223420,1.000000,0.236040,0.272070,0.418180,0.812610,0.200000,0.745450,Alto,Medio,Bajo,Medio,Medio,Medio,Bajo,Medio,124,55,131,151,23,451,11,41,Medio
0.273870,0.981820,0.978380,0.279280,0.981820,0.437840,0.236360,0.454550,Bajo,Bajo,Medio,Medio,Medio,Bajo,Alto,Medio,152,54,543,155,54,243,13,25,Bajo
0.207210,0.818180,0.279280,0.254050,0.272730,1.000000,0.272730,0.927270,Medio,Alto,Medio,Medio,Medio,Alto,Bajo,Alto,115,45,155,141,15,555,15,51,Medio
0.585590,0.763640,0.819820,0.619820,0.454550,0.945950,0.636360,0.981820,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,325,42,455,344,25,525,35,54,Medio
0.616220,0.418180,0.980180,0.585590,0.800000,0.421620,0.618180,0.454550,Medio,Alto,Alto,Medio,Medio,Bajo,Alto,Medio,342,23,544,325,44,234,34,25,Medio
0.632430,0.781820,0.405410,0.616220,0.945450,0.243240,0.636360,0.218180,Alto,Medio,Medio,Medio,Medio,Alto,Bajo,Bajo,351,43,225,342,52,135,35,12,Medio
0.434230,0.581820,0.261260,0.416220,0.800000,0.225230,0.454550,0.200000,Medio,Medio,Medio,Bajo,Medio,Bajo,Medio,Bajo,241,32,145,231,44,125,25,11,Bajo
0.819820,0.818180,0.922520,0.801800,0.927270,0.994590,0.763640,1.000000,Medio,Alto,Medio,Alto,Medio,Bajo,Alto,Medio,455,45,512,445,51,552,42,55,Medio
0.758560,0.418180,0.962160,0.765770,0.418180,0.241440,0.800000,0.272730,Medio,Alto,Alto,Medio,Medio,Alto,Medio,Medio,421,23,534,425,23,134,44,15,Alto
0.403600,0.563640,0.974770,0.423420,0.436360,0.740540,0.381820,0.818180,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Medio,224,31,541,235,24,411,21,45,Medio
0.441440,0.927270,0.780180,0.457660,0.781820,0.924320,0.418180,0.981820,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,245,51,433,254,43,513,23,54,Medio
0.783780,0.454550,0.560360,0.762160,0.563640,0.992790,0.745450,0.963640,Alto,Medio,Medio,Medio,Medio,Alto,Medio,Medio,435,25,311,423,31,551,41,53,Medio
0.781980,0.563640,0.200000,0.776580,0.563640,0.740540,0.745450,0.745450,Alto,Medio,Alto,Medio,Medio,Medio,Medio,Medio,434,31,111,431,31,411,41,41,Medio
0.781980,0.218180,0.201800,0.740540,0.563640,0.760360,0.763640,0.745450,Alto,Medio,Medio,Medio,Medio,Alto,Alto,Medio,434,12,112,411,31,422,42,41,Alto
0.583780,0.272730,0.618020,0.563960,0.436360,0.816220,0.600000,0.781820,Alto,Medio,Medio,Alto,Alto,Medio,Medio,Medio,324,15,343,313,24,453,33,43,Alto
0.454050,0.763640,0.277480,0.434230,1.000000,0.403600,0.436360,0.381820,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,252,42,154,241,55,224,24,21,Medio
0.996400,0.800000,0.434230,0.976580,0.981820,0.614410,0.927270,0.581820,Medio,Alto,Medio,Medio,Medio,Medio,Medio,Alto,553,44,241,542,54,341,51,32,Medio
0.207210,0.745450,0.562160,0.257660,0.200000,0.922520,0.218180,0.963640,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,115,41,312,143,11,512,12,53,Medio
0.241440,0.418180,0.927930,0.225230,0.563640,0.783780,0.272730,0.818180,Medio,Alto,Medio,Medio,Medio,Medio,Bajo,Medio,134,23,515,125,31,435,15,45,Medio
0.436040,0.600000,0.740540,0.421620,0.745450,0.416220,0.381820,0.436360,Medio,Medio,Alto,Medio,Medio,Alto,Medio,Medio,242,33,411,234,41,231,21,24,Medio
0.783780,0.963640,0.421620,0.814410,0.600000,0.962160,0.800000,0.945450,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,435,53,234,452,33,534,44,52,Medio
0.780180,0.781820,0.601800,0.798200,0.600000,0.601800,0.800000,0.600000,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,433,43,334,443,33,334,44,33,Medio
0.218020,0.981820,0.237840,0.272070,0.418180,0.255860,0.218180,0.200000,Medio,Bajo,Medio,Medio,Medio,Bajo,Medio,Bajo,121,54,132,151,23,142,12,11,Bajo
0.942340,0.236360,0.819820,0.926130,0.454550,0.603600,1.000000,0.618180,Alto,Alto,Medio,Alto,Medio,Medio,Medio,Medio,523,13,455,514,25,335,55,34,Alto
